player_name,season,week,score
Michel Aebischer,1600,5,0
Michel Aebischer,1600,6,0
Michel Aebischer,1600,7,0
Michel Aebischer,1600,8,0
Michel Aebischer,1600,9,0
Michel Aebischer,1600,10,0
Michel Aebischer,1600,11,0
Michel Aebischer,1600,12,0
Michel Aebischer,1600,13,0
Michel Aebischer,1600,14,0
Michel Aebischer,1600,15,0
Michel Aebischer,1600,16,0
Michel Aebischer,1600,17,0
Michel Aebischer,1600,18,0
Michel Aebischer,1700,0,0
Michel Aebischer,1700,1,0
Michel Aebischer,1700,2,0
Michel Aebischer,1700,3,3
Michel Aebischer,1700,4,3
Michel Aebischer,1700,5,2
Michel Aebischer,1700,6,3
Michel Aebischer,1700,7,2
Michel Aebischer,1700,8,0
Michel Aebischer,1700,9,0
Michel Aebischer,1700,10,2
Michel Aebischer,1700,11,0
Michel Aebischer,1700,12,0
Michel Aebischer,1700,13,0
Michel Aebischer,1700,14,0
Michel Aebischer,1700,15,2
Michel Aebischer,1700,16,2
Michel Aebischer,1700,17,0
Michel Aebischer,1900,0,7
Michel Aebischer,1900,1,7
Michel Aebischer,1900,2,5
Michel Aebischer,1900,3,2
Michel Aebischer,1900,4,1
Michel Aebischer,1900,5,9
Michel Aebischer,1900,6,2
Michel Aebischer,1900,7,0
Michel Aebischer,1900,8,-1
Michel Aebischer,1900,9,9
Michel Aebischer,1900,10,4
Michel Aebischer,1900,11,9
Michel Aebischer,1900,12,6
Michel Aebischer,1900,13,11
Michel Aebischer,1900,14,0
Michel Aebischer,1900,15,0
Michel Aebischer,1900,16,0
Michel Aebischer,1900,17,0
Michel Aebischer,2000,1,0
Michel Aebischer,2000,2,0
Michel Aebischer,2000,3,0
Michel Aebischer,2000,4,0
Michel Aebischer,2000,5,0
Michel Aebischer,2000,6,0
Michel Aebischer,2000,7,0
Michel Aebischer,2000,8,0
Michel Aebischer,2000,9,0
Michel Aebischer,2000,10,0
Michel Aebischer,2000,11,0
Michel Aebischer,2000,12,0
Michel Aebischer,2000,13,0
Michel Aebischer,2000,14,0
Michel Aebischer,2000,15,0
Michel Aebischer,2000,16,0
Michel Aebischer,2000,17,0
Michel Aebischer,2000,18,0
Michel Aebischer,2100,0,6
Michel Aebischer,2100,1,1
Michel Aebischer,2100,2,5
Michel Aebischer,2100,3,4
Michel Aebischer,2100,4,9
Michel Aebischer,2100,5,11
Michel Aebischer,2100,6,3
Michel Aebischer,2100,7,3
Michel Aebischer,2100,8,5
Michel Aebischer,2100,9,3
Michel Aebischer,2100,10,7
Michel Aebischer,2100,11,6
Michel Aebischer,2100,12,3
Michel Aebischer,2100,13,3
Sandro Lauper,100,0,0
Sandro Lauper,100,1,0
Sandro Lauper,100,2,0
Sandro Lauper,100,3,0
Sandro Lauper,100,4,0
Sandro Lauper,100,5,0
Sandro Lauper,100,6,0
Sandro Lauper,100,7,0
Sandro Lauper,100,8,0
Sandro Lauper,100,9,0
Sandro Lauper,100,10,0
Sandro Lauper,100,11,0
Sandro Lauper,100,12,0
Sandro Lauper,100,13,0
Sandro Lauper,100,14,0
Sandro Lauper,100,15,0
Sandro Lauper,100,16,0
Sandro Lauper,100,17,0
Sandro Lauper,200,0,0
Sandro Lauper,200,1,0
Sandro Lauper,200,2,0
Sandro Lauper,200,3,0
Sandro Lauper,200,4,0
Sandro Lauper,200,5,0
Sandro Lauper,200,6,0
Sandro Lauper,200,7,0
Sandro Lauper,200,8,0
Sandro Lauper,200,9,0
Sandro Lauper,200,10,0
Sandro Lauper,200,11,0
Sandro Lauper,200,12,0
Sandro Lauper,200,13,0
Sandro Lauper,200,14,0
Sandro Lauper,200,15,0
Sandro Lauper,200,16,0
Sandro Lauper,200,17,0
Sandro Lauper,400,0,0
Sandro Lauper,400,1,0
Sandro Lauper,400,2,0
Sandro Lauper,400,3,0
Sandro Lauper,400,4,0
Sandro Lauper,400,5,0
Sandro Lauper,400,6,0
Sandro Lauper,400,7,0
Sandro Lauper,400,8,0
Sandro Lauper,400,9,0
Sandro Lauper,400,10,0
Sandro Lauper,400,11,0
Sandro Lauper,400,12,0
Sandro Lauper,400,13,0
Sandro Lauper,400,14,0
Sandro Lauper,400,15,0
Sandro Lauper,400,16,0
Sandro Lauper,400,17,0
Sandro Lauper,500,0,0
Sandro Lauper,500,1,0
Sandro Lauper,500,2,0
Sandro Lauper,500,3,0
Sandro Lauper,500,4,0
Sandro Lauper,500,5,0
Sandro Lauper,500,6,0
Sandro Lauper,500,7,0
Sandro Lauper,500,8,0
Sandro Lauper,500,9,0
Sandro Lauper,500,10,0
Sandro Lauper,500,11,0
Sandro Lauper,500,12,0
Sandro Lauper,500,13,0
Sandro Lauper,500,14,0
Sandro Lauper,500,15,0
Sandro Lauper,500,16,0
Sandro Lauper,500,17,0
Sandro Lauper,600,1,0
Sandro Lauper,600,2,0
Sandro Lauper,600,3,0
Sandro Lauper,600,4,0
Sandro Lauper,600,5,0
Sandro Lauper,600,6,0
Sandro Lauper,600,7,0
Sandro Lauper,600,8,0
Sandro Lauper,600,9,0
Sandro Lauper,600,10,0
Sandro Lauper,600,11,0
Sandro Lauper,600,12,0
Sandro Lauper,600,13,0
Sandro Lauper,600,14,0
Sandro Lauper,600,15,0
Sandro Lauper,600,16,0
Sandro Lauper,600,17,0
Sandro Lauper,600,18,0
Sandro Lauper,700,0,0
Sandro Lauper,700,1,0
Sandro Lauper,700,2,0
Sandro Lauper,700,3,0
Sandro Lauper,700,4,0
Sandro Lauper,700,5,0
Sandro Lauper,700,6,0
Sandro Lauper,700,7,0
Sandro Lauper,700,8,0
Sandro Lauper,700,9,0
Sandro Lauper,700,10,0
Sandro Lauper,700,11,0
Sandro Lauper,700,12,0
Sandro Lauper,700,13,0
Sandro Lauper,700,14,0
Sandro Lauper,700,15,0
Sandro Lauper,700,16,0
Sandro Lauper,700,17,0
Sandro Lauper,900,0,0
Sandro Lauper,900,1,0
Sandro Lauper,900,2,0
Sandro Lauper,900,3,0
Sandro Lauper,900,4,0
Sandro Lauper,900,5,0
Sandro Lauper,900,6,0
Sandro Lauper,900,7,0
Sandro Lauper,900,8,0
Sandro Lauper,900,9,0
Sandro Lauper,900,10,0
Sandro Lauper,900,11,0
Sandro Lauper,900,12,0
Sandro Lauper,900,13,0
Sandro Lauper,900,14,0
Sandro Lauper,900,15,0
Sandro Lauper,900,16,0
Sandro Lauper,900,17,0
Sandro Lauper,1000,0,0
Sandro Lauper,1000,1,0
Sandro Lauper,1000,2,0
Sandro Lauper,1000,3,0
Sandro Lauper,1000,4,0
Sandro Lauper,1000,5,0
Sandro Lauper,1000,6,0
Sandro Lauper,1000,7,0
Sandro Lauper,1000,8,0
Sandro Lauper,1000,9,0
Sandro Lauper,1000,10,0
Sandro Lauper,1000,11,0
Sandro Lauper,1000,12,0
Sandro Lauper,1000,13,0
Sandro Lauper,1000,14,0
Sandro Lauper,1000,15,0
Sandro Lauper,1000,16,0
Sandro Lauper,1000,17,0
Sandro Lauper,1100,0,0
Sandro Lauper,1100,1,0
Sandro Lauper,1100,2,0
Sandro Lauper,1100,3,0
Sandro Lauper,1100,4,0
Sandro Lauper,1100,5,0
Sandro Lauper,1100,6,0
Sandro Lauper,1100,7,0
Sandro Lauper,1100,8,0
Sandro Lauper,1100,9,0
Sandro Lauper,1100,10,0
Sandro Lauper,1100,11,0
Sandro Lauper,1100,12,0
Sandro Lauper,1100,13,0
Sandro Lauper,1100,14,0
Sandro Lauper,1100,15,0
Sandro Lauper,1100,16,0
Sandro Lauper,1100,17,0
Sandro Lauper,1200,0,0
Sandro Lauper,1200,1,0
Sandro Lauper,1200,2,0
Sandro Lauper,1200,3,0
Sandro Lauper,1200,4,0
Sandro Lauper,1200,5,0
Sandro Lauper,1200,6,0
Sandro Lauper,1200,7,0
Sandro Lauper,1200,8,0
Sandro Lauper,1200,9,0
Sandro Lauper,1200,10,0
Sandro Lauper,1200,11,0
Sandro Lauper,1200,12,0
Sandro Lauper,1200,13,0
Sandro Lauper,1200,14,0
Sandro Lauper,1200,15,0
Sandro Lauper,1200,16,0
Sandro Lauper,1200,17,0
Sandro Lauper,1400,0,4
Sandro Lauper,1400,1,3
Sandro Lauper,1400,2,1
Sandro Lauper,1400,3,7
Sandro Lauper,1400,4,2
Sandro Lauper,1400,5,2
Sandro Lauper,1400,6,7
Sandro Lauper,1400,7,8
Sandro Lauper,1400,8,3
Sandro Lauper,1400,9,7
Sandro Lauper,1400,10,4
Sandro Lauper,1400,11,1
Sandro Lauper,1400,12,1
Sandro Lauper,1400,13,1
Sandro Lauper,1400,14,8
Sandro Lauper,1400,15,5
Sandro Lauper,1400,16,4
Sandro Lauper,1400,17,5
Sandro Lauper,1500,0,5
Sandro Lauper,1500,1,2
Sandro Lauper,1500,2,2
Sandro Lauper,1500,3,7
Sandro Lauper,1500,4,4
Sandro Lauper,1500,5,9
Sandro Lauper,1500,6,4
Sandro Lauper,1500,7,3
Sandro Lauper,1500,8,2
Sandro Lauper,1500,9,2
Sandro Lauper,1500,10,2
Sandro Lauper,1500,11,0
Sandro Lauper,1500,12,13
Sandro Lauper,1500,13,6
Sandro Lauper,1500,14,9
Sandro Lauper,1500,15,3
Sandro Lauper,1500,16,1
Sandro Lauper,1500,17,6
Sandro Lauper,1600,0,3
Sandro Lauper,1600,1,1
Sandro Lauper,1600,2,4
Sandro Lauper,1600,3,4
Sandro Lauper,1600,4,3
Sandro Lauper,1600,5,5
Sandro Lauper,1600,6,4
Sandro Lauper,1600,7,6
Sandro Lauper,1600,8,9
Sandro Lauper,1600,9,4
Sandro Lauper,1600,10,13
Sandro Lauper,1600,11,7
Sandro Lauper,1600,12,5
Sandro Lauper,1600,13,2
Sandro Lauper,1600,14,1
Sandro Lauper,1600,15,2
Sandro Lauper,1600,16,15
Sandro Lauper,1600,17,4
Sandro Lauper,1700,0,8
Sandro Lauper,1700,1,4
Sandro Lauper,1700,2,6
Sandro Lauper,1700,3,4
Sandro Lauper,1700,4,4
Sandro Lauper,1700,5,13
Sandro Lauper,1700,6,9
Sandro Lauper,1700,7,6
Sandro Lauper,1700,8,5
Sandro Lauper,1700,9,7
Sandro Lauper,1700,10,3
Sandro Lauper,1700,11,5
Sandro Lauper,1700,12,5
Sandro Lauper,1700,13,4
Sandro Lauper,1700,14,0
Sandro Lauper,1700,15,0
Sandro Lauper,1700,16,4
Sandro Lauper,1700,17,2
Sandro Lauper,1900,1,0
Sandro Lauper,1900,2,0
Sandro Lauper,1900,3,0
Sandro Lauper,1900,4,0
Sandro Lauper,1900,5,0
Sandro Lauper,1900,6,0
Sandro Lauper,1900,7,0
Sandro Lauper,1900,8,0
Sandro Lauper,1900,9,0
Sandro Lauper,1900,10,0
Sandro Lauper,1900,11,0
Sandro Lauper,1900,12,0
Sandro Lauper,1900,13,0
Sandro Lauper,1900,14,0
Sandro Lauper,1900,15,0
Sandro Lauper,1900,16,0
Sandro Lauper,1900,17,0
Sandro Lauper,1900,18,0
Sandro Lauper,2000,0,11
Sandro Lauper,2000,1,2
Sandro Lauper,2000,2,0
Sandro Lauper,2000,3,5
Sandro Lauper,2000,4,9
Sandro Lauper,2000,5,5
Sandro Lauper,2000,6,1
Sandro Lauper,2000,7,4
Sandro Lauper,2000,8,7
Sandro Lauper,2000,9,5
Sandro Lauper,2000,10,5
Sandro Lauper,2000,11,3
Sandro Lauper,2000,12,4
Sandro Lauper,2000,13,4
Sandro Lauper,2000,14,4
Sandro Lauper,2000,15,8
Sandro Lauper,2000,16,3
Sandro Lauper,2000,17,4
Sandro Lauper,2100,1,0
Sandro Lauper,2100,2,0
Sandro Lauper,2100,3,0
Sandro Lauper,2100,4,0
Sandro Lauper,2100,5,0
Sandro Lauper,2100,6,0
Sandro Lauper,2100,7,0
Sandro Lauper,2100,8,0
Sandro Lauper,2100,9,0
Sandro Lauper,2100,10,0
Sandro Lauper,2100,11,0
Sandro Lauper,2100,12,0
Sandro Lauper,2100,13,0
Sandro Lauper,2100,14,0
Christopher Martins,100,0,0
Christopher Martins,100,1,0
Christopher Martins,100,2,0
Christopher Martins,100,3,0
Christopher Martins,100,4,0
Christopher Martins,100,5,0
Christopher Martins,100,6,0
Christopher Martins,100,7,0
Christopher Martins,100,8,0
Christopher Martins,100,9,0
Christopher Martins,100,10,0
Christopher Martins,100,11,0
Christopher Martins,100,12,0
Christopher Martins,100,13,0
Christopher Martins,100,14,0
Christopher Martins,100,15,0
Christopher Martins,100,16,0
Christopher Martins,100,17,0
Christopher Martins,200,0,0
Christopher Martins,200,1,0
Christopher Martins,200,2,0
Christopher Martins,200,3,0
Christopher Martins,200,4,0
Christopher Martins,200,5,0
Christopher Martins,200,6,0
Christopher Martins,200,7,0
Christopher Martins,200,8,0
Christopher Martins,200,9,0
Christopher Martins,200,10,0
Christopher Martins,200,11,0
Christopher Martins,200,12,0
Christopher Martins,200,13,0
Christopher Martins,200,14,0
Christopher Martins,200,15,0
Christopher Martins,200,16,0
Christopher Martins,200,17,0
Christopher Martins,400,0,0
Christopher Martins,400,1,0
Christopher Martins,400,2,0
Christopher Martins,400,3,0
Christopher Martins,400,4,0
Christopher Martins,400,5,0
Christopher Martins,400,6,0
Christopher Martins,400,7,0
Christopher Martins,400,8,0
Christopher Martins,400,9,0
Christopher Martins,400,10,0
Christopher Martins,400,11,0
Christopher Martins,400,12,0
Christopher Martins,400,13,0
Christopher Martins,400,14,0
Christopher Martins,400,15,0
Christopher Martins,400,16,0
Christopher Martins,400,17,0
Christopher Martins,500,1,0
Christopher Martins,500,2,0
Christopher Martins,500,3,0
Christopher Martins,500,4,0
Christopher Martins,500,5,0
Christopher Martins,500,6,0
Christopher Martins,500,7,0
Christopher Martins,500,8,0
Christopher Martins,500,9,0
Christopher Martins,500,10,0
Christopher Martins,500,11,0
Christopher Martins,500,12,0
Christopher Martins,500,13,0
Christopher Martins,500,14,0
Christopher Martins,500,15,0
Christopher Martins,500,16,0
Christopher Martins,500,17,0
Christopher Martins,500,18,0
Christopher Martins,600,1,0
Christopher Martins,600,2,0
Christopher Martins,600,3,0
Christopher Martins,600,4,0
Christopher Martins,600,5,0
Christopher Martins,600,6,0
Christopher Martins,600,7,0
Christopher Martins,600,8,0
Christopher Martins,600,9,0
Christopher Martins,600,10,0
Christopher Martins,600,11,0
Christopher Martins,600,12,0
Christopher Martins,600,13,0
Christopher Martins,600,14,0
Christopher Martins,600,15,0
Christopher Martins,600,16,0
Christopher Martins,600,17,0
Christopher Martins,600,18,0
Christopher Martins,700,0,0
Christopher Martins,700,1,0
Christopher Martins,700,2,0
Christopher Martins,700,3,0
Christopher Martins,700,4,0
Christopher Martins,700,5,0
Christopher Martins,700,6,0
Christopher Martins,700,7,0
Christopher Martins,700,8,0
Christopher Martins,700,9,0
Christopher Martins,700,10,0
Christopher Martins,700,11,0
Christopher Martins,700,12,0
Christopher Martins,700,13,0
Christopher Martins,700,14,0
Christopher Martins,700,15,0
Christopher Martins,700,16,0
Christopher Martins,700,17,0
Christopher Martins,900,0,0
Christopher Martins,900,1,0
Christopher Martins,900,2,0
Christopher Martins,900,3,0
Christopher Martins,900,4,0
Christopher Martins,900,5,0
Christopher Martins,900,6,0
Christopher Martins,900,7,0
Christopher Martins,900,8,0
Christopher Martins,900,9,0
Christopher Martins,900,10,0
Christopher Martins,900,11,0
Christopher Martins,900,12,0
Christopher Martins,900,13,0
Christopher Martins,900,14,0
Christopher Martins,900,15,0
Christopher Martins,900,16,0
Christopher Martins,900,17,0
Christopher Martins,1000,0,0
Christopher Martins,1000,1,0
Christopher Martins,1000,2,0
Christopher Martins,1000,3,0
Christopher Martins,1000,4,0
Christopher Martins,1000,5,0
Christopher Martins,1000,6,0
Christopher Martins,1000,7,0
Christopher Martins,1000,8,0
Christopher Martins,1000,9,0
Christopher Martins,1000,10,0
Christopher Martins,1000,11,0
Christopher Martins,1000,12,0
Christopher Martins,1000,13,0
Christopher Martins,1000,14,0
Christopher Martins,1000,15,0
Christopher Martins,1000,16,0
Christopher Martins,1000,17,0
Christopher Martins,1100,0,0
Christopher Martins,1100,1,0
Christopher Martins,1100,2,0
Christopher Martins,1100,3,0
Christopher Martins,1100,4,0
Christopher Martins,1100,5,0
Christopher Martins,1100,6,0
Christopher Martins,1100,7,0
Christopher Martins,1100,8,0
Christopher Martins,1100,9,0
Christopher Martins,1100,10,0
Christopher Martins,1100,11,0
Christopher Martins,1100,12,0
Christopher Martins,1100,13,0
Christopher Martins,1100,14,0
Christopher Martins,1100,15,0
Christopher Martins,1100,16,0
Christopher Martins,1100,17,0
Christopher Martins,1200,1,0
Christopher Martins,1200,2,0
Christopher Martins,1200,3,0
Christopher Martins,1200,4,0
Christopher Martins,1200,5,0
Christopher Martins,1200,6,0
Christopher Martins,1200,7,0
Christopher Martins,1200,8,0
Christopher Martins,1200,9,0
Christopher Martins,1200,10,0
Christopher Martins,1200,11,0
Christopher Martins,1200,12,0
Christopher Martins,1200,13,0
Christopher Martins,1200,14,0
Christopher Martins,1200,15,0
Christopher Martins,1200,16,0
Christopher Martins,1200,17,0
Christopher Martins,1200,18,0
Christopher Martins,1400,0,2
Christopher Martins,1400,1,3
Christopher Martins,1400,2,0
Christopher Martins,1400,3,3
Christopher Martins,1400,4,2
Christopher Martins,1400,5,0
Christopher Martins,1400,6,2
Christopher Martins,1400,7,0
Christopher Martins,1400,8,0
Christopher Martins,1400,9,0
Christopher Martins,1400,10,2
Christopher Martins,1400,11,1
Christopher Martins,1400,12,1
Christopher Martins,1400,13,1
Christopher Martins,1400,14,4
Christopher Martins,1400,15,0
Christopher Martins,1400,16,0
Christopher Martins,1400,17,3
Christopher Martins,1500,0,0
Christopher Martins,1500,1,0
Christopher Martins,1500,2,0
Christopher Martins,1500,3,0
Christopher Martins,1500,4,4
Christopher Martins,1500,5,5
Christopher Martins,1500,6,3
Christopher Martins,1500,7,4
Christopher Martins,1500,8,1
Christopher Martins,1500,9,4
Christopher Martins,1500,10,2
Christopher Martins,1500,11,3
Christopher Martins,1500,12,4
Christopher Martins,1500,13,2
Christopher Martins,1500,14,11
Christopher Martins,1500,15,3
Christopher Martins,1500,16,1
Christopher Martins,1500,17,4
Christopher Martins,1600,1,0
Christopher Martins,1600,2,0
Christopher Martins,1600,3,0
Christopher Martins,1600,4,0
Christopher Martins,1600,5,0
Christopher Martins,1600,6,0
Christopher Martins,1600,7,0
Christopher Martins,1600,8,0
Christopher Martins,1600,9,0
Christopher Martins,1600,10,0
Christopher Martins,1600,11,0
Christopher Martins,1600,12,0
Christopher Martins,1600,13,0
Christopher Martins,1600,14,0
Christopher Martins,1600,15,0
Christopher Martins,1600,16,0
Christopher Martins,1600,17,0
Christopher Martins,1600,18,0
Christopher Martins,1700,0,5
Christopher Martins,1700,1,4
Christopher Martins,1700,2,1
Christopher Martins,1700,3,4
Christopher Martins,1700,4,2
Christopher Martins,1700,5,3
Christopher Martins,1700,6,5
Christopher Martins,1700,7,3
Christopher Martins,1700,8,4
Christopher Martins,1700,9,0
Christopher Martins,1700,10,1
Christopher Martins,1700,11,1
Christopher Martins,1700,12,2
Christopher Martins,1700,13,2
Christopher Martins,1700,14,2
Christopher Martins,1700,15,1
Christopher Martins,1700,16,5
Christopher Martins,1700,17,1
Christopher Martins,1900,1,0
Christopher Martins,1900,2,0
Christopher Martins,1900,3,0
Christopher Martins,1900,4,0
Christopher Martins,1900,5,0
Christopher Martins,1900,6,0
Christopher Martins,1900,7,0
Christopher Martins,1900,8,0
Christopher Martins,1900,9,0
Christopher Martins,1900,10,0
Christopher Martins,1900,11,0
Christopher Martins,1900,12,0
Christopher Martins,1900,13,0
Christopher Martins,1900,14,0
Christopher Martins,1900,15,0
Christopher Martins,1900,16,0
Christopher Martins,1900,17,0
Christopher Martins,1900,18,0
Christopher Martins,2000,0,5
Christopher Martins,2000,1,2
Christopher Martins,2000,2,5
Christopher Martins,2000,3,0
Christopher Martins,2000,4,4
Christopher Martins,2000,5,3
Christopher Martins,2000,6,1
Christopher Martins,2000,7,2
Christopher Martins,2000,8,9
Christopher Martins,2000,9,0
Christopher Martins,2000,10,4
Christopher Martins,2000,11,3
Christopher Martins,2000,12,0
Christopher Martins,2000,13,0
Christopher Martins,2000,14,4
Christopher Martins,2000,15,3
Christopher Martins,2000,16,2
Christopher Martins,2000,17,4
Christopher Martins,2100,0,0
Christopher Martins,2100,1,0
Christopher Martins,2100,2,0
Christopher Martins,2100,3,0
Christopher Martins,2100,4,0
Christopher Martins,2100,5,0
Christopher Martins,2100,6,0
Christopher Martins,2100,7,0
Christopher Martins,2100,8,0
Christopher Martins,2100,9,0
Christopher Martins,2100,10,0
Christopher Martins,2100,11,0
Christopher Martins,2100,12,0
Christopher Martins,2100,13,0
Roger Assalé,100,0,0
Roger Assalé,100,1,0
Roger Assalé,100,2,0
Roger Assalé,100,3,0
Roger Assalé,100,4,0
Roger Assalé,100,5,0
Roger Assalé,100,6,0
Roger Assalé,100,7,0
Roger Assalé,100,8,0
Roger Assalé,100,9,0
Roger Assalé,100,10,0
Roger Assalé,100,11,0
Roger Assalé,100,12,0
Roger Assalé,100,13,0
Roger Assalé,100,14,0
Roger Assalé,100,15,0
Roger Assalé,100,16,0
Roger Assalé,100,17,0
Roger Assalé,200,1,0
Roger Assalé,200,2,0
Roger Assalé,200,3,0
Roger Assalé,200,4,0
Roger Assalé,200,5,0
Roger Assalé,200,6,0
Roger Assalé,200,7,0
Roger Assalé,200,8,0
Roger Assalé,200,9,0
Roger Assalé,200,10,0
Roger Assalé,200,11,0
Roger Assalé,200,12,0
Roger Assalé,200,13,0
Roger Assalé,200,14,0
Roger Assalé,200,15,0
Roger Assalé,200,16,0
Roger Assalé,200,17,0
Roger Assalé,200,18,0
Roger Assalé,400,0,0
Roger Assalé,400,1,0
Roger Assalé,400,2,0
Roger Assalé,400,3,0
Roger Assalé,400,4,0
Roger Assalé,400,5,0
Roger Assalé,400,6,0
Roger Assalé,400,7,0
Roger Assalé,400,8,0
Roger Assalé,400,9,0
Roger Assalé,400,10,0
Roger Assalé,400,11,0
Roger Assalé,400,12,0
Roger Assalé,400,13,0
Roger Assalé,400,14,0
Roger Assalé,400,15,0
Roger Assalé,400,16,0
Roger Assalé,400,17,0
Roger Assalé,500,0,0
Roger Assalé,500,1,0
Roger Assalé,500,2,0
Roger Assalé,500,3,0
Roger Assalé,500,4,0
Roger Assalé,500,5,0
Roger Assalé,500,6,0
Roger Assalé,500,7,0
Roger Assalé,500,8,0
Roger Assalé,500,9,0
Roger Assalé,500,10,0
Roger Assalé,500,11,0
Roger Assalé,500,12,0
Roger Assalé,500,13,0
Roger Assalé,500,14,0
Roger Assalé,500,15,0
Roger Assalé,500,16,0
Roger Assalé,500,17,0
Roger Assalé,600,0,0
Roger Assalé,600,1,0
Roger Assalé,600,2,0
Roger Assalé,600,3,0
Roger Assalé,600,4,0
Roger Assalé,600,5,0
Roger Assalé,600,6,0
Roger Assalé,600,7,0
Roger Assalé,600,8,0
Roger Assalé,600,9,0
Roger Assalé,600,10,0
Roger Assalé,600,11,0
Roger Assalé,600,12,0
Roger Assalé,600,13,0
Roger Assalé,600,14,0
Roger Assalé,600,15,0
Roger Assalé,600,16,0
Roger Assalé,600,17,0
Roger Assalé,700,0,0
Roger Assalé,700,1,0
Roger Assalé,700,2,0
Roger Assalé,700,3,0
Roger Assalé,700,4,0
Roger Assalé,700,5,0
Roger Assalé,700,6,0
Roger Assalé,700,7,0
Roger Assalé,700,8,0
Roger Assalé,700,9,0
Roger Assalé,700,10,0
Roger Assalé,700,11,0
Roger Assalé,700,12,0
Roger Assalé,700,13,0
Roger Assalé,700,14,0
Roger Assalé,700,15,0
Roger Assalé,700,16,0
Roger Assalé,700,17,0
Roger Assalé,900,0,0
Roger Assalé,900,1,0
Roger Assalé,900,2,0
Roger Assalé,900,3,0
Roger Assalé,900,4,0
Roger Assalé,900,5,0
Roger Assalé,900,6,0
Roger Assalé,900,7,0
Roger Assalé,900,8,0
Roger Assalé,900,9,0
Roger Assalé,900,10,0
Roger Assalé,900,11,0
Roger Assalé,900,12,0
Roger Assalé,900,13,0
Roger Assalé,900,14,0
Roger Assalé,900,15,0
Roger Assalé,900,16,0
Roger Assalé,900,17,0
Roger Assalé,1000,1,0
Roger Assalé,1000,2,0
Roger Assalé,1000,3,0
Roger Assalé,1000,4,0
Roger Assalé,1000,5,0
Roger Assalé,1000,6,0
Roger Assalé,1000,7,0
Roger Assalé,1000,8,0
Roger Assalé,1000,9,0
Roger Assalé,1000,10,0
Roger Assalé,1000,11,0
Roger Assalé,1000,12,0
Roger Assalé,1000,13,0
Roger Assalé,1000,14,0
Roger Assalé,1000,15,0
Roger Assalé,1000,16,0
Roger Assalé,1000,17,0
Roger Assalé,1000,18,0
Roger Assalé,1100,0,0
Roger Assalé,1100,1,0
Roger Assalé,1100,2,0
Roger Assalé,1100,3,0
Roger Assalé,1100,4,0
Roger Assalé,1100,5,0
Roger Assalé,1100,6,0
Roger Assalé,1100,7,0
Roger Assalé,1100,8,0
Roger Assalé,1100,9,0
Roger Assalé,1100,10,0
Roger Assalé,1100,11,0
Roger Assalé,1100,12,0
Roger Assalé,1100,13,0
Roger Assalé,1100,14,0
Roger Assalé,1100,15,0
Roger Assalé,1100,16,0
Roger Assalé,1100,17,0
Roger Assalé,1200,0,0
Roger Assalé,1200,1,0
Roger Assalé,1200,2,0
Roger Assalé,1200,3,0
Roger Assalé,1200,4,0
Roger Assalé,1200,5,0
Roger Assalé,1200,6,0
Roger Assalé,1200,7,0
Roger Assalé,1200,8,0
Roger Assalé,1200,9,0
Roger Assalé,1200,10,0
Roger Assalé,1200,11,0
Roger Assalé,1200,12,0
Roger Assalé,1200,13,0
Roger Assalé,1200,14,0
Roger Assalé,1200,15,0
Roger Assalé,1200,16,0
Roger Assalé,1200,17,0
Roger Assalé,1400,0,0
Roger Assalé,1400,1,0
Roger Assalé,1400,2,0
Roger Assalé,1400,3,0
Roger Assalé,1400,4,0
Roger Assalé,1400,5,0
Roger Assalé,1400,6,0
Roger Assalé,1400,7,0
Roger Assalé,1400,8,0
Roger Assalé,1400,9,0
Roger Assalé,1400,10,0
Roger Assalé,1400,11,0
Roger Assalé,1400,12,0
Roger Assalé,1400,13,0
Roger Assalé,1400,14,0
Roger Assalé,1400,15,0
Roger Assalé,1400,16,0
Roger Assalé,1400,17,0
Roger Assalé,1500,1,0
Roger Assalé,1500,2,0
Roger Assalé,1500,3,0
Roger Assalé,1500,4,0
Roger Assalé,1500,5,0
Roger Assalé,1500,6,0
Roger Assalé,1500,7,0
Roger Assalé,1500,8,0
Roger Assalé,1500,9,0
Roger Assalé,1500,10,0
Roger Assalé,1500,11,0
Roger Assalé,1500,12,0
Roger Assalé,1500,13,0
Roger Assalé,1500,14,0
Roger Assalé,1500,15,0
Roger Assalé,1500,16,0
Roger Assalé,1500,17,0
Roger Assalé,1500,18,0
Roger Assalé,1600,0,3
Roger Assalé,1600,1,2
Roger Assalé,1600,2,3
Roger Assalé,1600,3,8
Roger Assalé,1600,4,3
Roger Assalé,1600,5,10
Roger Assalé,1600,6,4
Roger Assalé,1600,7,4
Roger Assalé,1600,8,16
Roger Assalé,1600,9,8
Roger Assalé,1600,10,9
Roger Assalé,1600,11,9
Roger Assalé,1600,12,3
Roger Assalé,1600,13,2
Roger Assalé,1600,14,1
Roger Assalé,1600,15,5
Roger Assalé,1600,16,5
Roger Assalé,1600,17,4
Roger Assalé,1700,1,0
Roger Assalé,1700,2,0
Roger Assalé,1700,3,0
Roger Assalé,1700,4,0
Roger Assalé,1700,5,0
Roger Assalé,1700,6,0
Roger Assalé,1700,7,0
Roger Assalé,1700,8,0
Roger Assalé,1700,9,0
Roger Assalé,1700,10,0
Roger Assalé,1700,11,0
Roger Assalé,1700,12,0
